,timestamp_ns,gpu_index,name,temperature_C,util_gpu_percent,util_mem_percent,mem_total_MB,mem_used_MB,mem_free_MB,clock_sm_MHz,clock_mem_MHz,clock_graphics_MHz,fan_speed_percent,power_draw_W,ecc_volatile_corrected,ecc_volatile_uncorrected,ecc_aggregate_corrected,ecc_aggregate_uncorrected,Range,App_name
2147,5558365623476,0,NVIDIA GeForce RTX 4060 Laptop GPU,39,0,0,8188,353,7835,210,405,210,-1,2.419,-1,-1,-1,-1,2,Lenet5
2148,5559367561315,0,NVIDIA GeForce RTX 4060 Laptop GPU,39,0,0,8188,353,7835,210,405,210,-1,2.443,-1,-1,-1,-1,2,Lenet5
2149,5560369426021,0,NVIDIA GeForce RTX 4060 Laptop GPU,39,0,0,8188,353,7835,210,405,210,-1,2.465,-1,-1,-1,-1,2,Lenet5
2150,5561371268525,0,NVIDIA GeForce RTX 4060 Laptop GPU,39,0,0,8188,353,7835,210,405,210,-1,2.498,-1,-1,-1,-1,2,Lenet5
2151,5562373126194,0,NVIDIA GeForce RTX 4060 Laptop GPU,39,0,0,8188,353,7835,210,405,210,-1,2.516,-1,-1,-1,-1,2,Lenet5
2152,5563375052490,0,NVIDIA GeForce RTX 4060 Laptop GPU,39,0,0,8188,353,7835,210,405,210,-1,2.547,-1,-1,-1,-1,2,Lenet5
2153,5564376017080,0,NVIDIA GeForce RTX 4060 Laptop GPU,39,0,0,8188,353,7835,210,405,210,-1,2.55,-1,-1,-1,-1,2,Lenet5
2154,5565380038244,0,NVIDIA GeForce RTX 4060 Laptop GPU,39,0,0,8188,353,7835,210,405,210,-1,2.521,-1,-1,-1,-1,2,Lenet5
2155,5566381876768,0,NVIDIA GeForce RTX 4060 Laptop GPU,39,0,0,8188,353,7835,210,405,210,-1,2.506,-1,-1,-1,-1,2,Lenet5
2156,5567383786989,0,NVIDIA GeForce RTX 4060 Laptop GPU,39,0,0,8188,353,7835,210,405,210,-1,2.504,-1,-1,-1,-1,2,Lenet5
2157,5568385702584,0,NVIDIA GeForce RTX 4060 Laptop GPU,39,0,0,8188,353,7835,210,405,210,-1,2.486,-1,-1,-1,-1,2,Lenet5
2158,5569387626393,0,NVIDIA GeForce RTX 4060 Laptop GPU,39,0,0,8188,353,7835,210,405,210,-1,2.432,-1,-1,-1,-1,2,Lenet5
2159,5570390554988,0,NVIDIA GeForce RTX 4060 Laptop GPU,39,0,0,8188,353,7835,210,405,210,-1,2.407,-1,-1,-1,-1,2,Lenet5
2160,5571392076060,0,NVIDIA GeForce RTX 4060 Laptop GPU,39,0,0,8188,353,7835,210,405,210,-1,2.467,-1,-1,-1,-1,2,Lenet5
2161,5572393987683,0,NVIDIA GeForce RTX 4060 Laptop GPU,39,0,0,8188,353,7835,210,405,210,-1,2.518,-1,-1,-1,-1,2,Lenet5
2162,5573395886355,0,NVIDIA GeForce RTX 4060 Laptop GPU,39,0,0,8188,353,7835,210,405,210,-1,2.482,-1,-1,-1,-1,2,Lenet5
2163,5574397815875,0,NVIDIA GeForce RTX 4060 Laptop GPU,39,0,0,8188,353,7835,210,405,210,-1,2.463,-1,-1,-1,-1,2,Lenet5
2164,5575401142093,0,NVIDIA GeForce RTX 4060 Laptop GPU,39,0,0,8188,353,7835,210,405,210,-1,2.458,-1,-1,-1,-1,2,Lenet5
2165,5576402999981,0,NVIDIA GeForce RTX 4060 Laptop GPU,39,0,0,8188,353,7835,210,405,210,-1,2.474,-1,-1,-1,-1,2,Lenet5
2166,5577404051463,0,NVIDIA GeForce RTX 4060 Laptop GPU,39,0,0,8188,353,7835,210,405,210,-1,2.509,-1,-1,-1,-1,2,Lenet5
2167,5578405893009,0,NVIDIA GeForce RTX 4060 Laptop GPU,39,0,0,8188,353,7835,210,405,210,-1,2.495,-1,-1,-1,-1,2,Lenet5
2168,5579407736339,0,NVIDIA GeForce RTX 4060 Laptop GPU,39,0,0,8188,353,7835,210,405,210,-1,2.44,-1,-1,-1,-1,2,Lenet5
2169,5580410052251,0,NVIDIA GeForce RTX 4060 Laptop GPU,39,0,0,8188,353,7835,210,405,210,-1,2.404,-1,-1,-1,-1,2,Lenet5
2170,5581411912711,0,NVIDIA GeForce RTX 4060 Laptop GPU,39,0,0,8188,353,7835,210,405,210,-1,2.432,-1,-1,-1,-1,2,Lenet5
2171,5582413768047,0,NVIDIA GeForce RTX 4060 Laptop GPU,39,0,0,8188,353,7835,210,405,210,-1,2.462,-1,-1,-1,-1,2,Lenet5
2172,5583415645843,0,NVIDIA GeForce RTX 4060 Laptop GPU,39,0,0,8188,353,7835,210,405,210,-1,2.442,-1,-1,-1,-1,2,Lenet5
2173,5584417527245,0,NVIDIA GeForce RTX 4060 Laptop GPU,39,0,0,8188,353,7835,210,405,210,-1,2.405,-1,-1,-1,-1,2,Lenet5
2174,5585419885190,0,NVIDIA GeForce RTX 4060 Laptop GPU,39,0,0,8188,353,7835,210,405,210,-1,2.423,-1,-1,-1,-1,2,Lenet5
2175,5586421751804,0,NVIDIA GeForce RTX 4060 Laptop GPU,39,0,0,8188,353,7835,210,405,210,-1,2.431,-1,-1,-1,-1,2,Lenet5
2176,5587424054413,0,NVIDIA GeForce RTX 4060 Laptop GPU,39,0,0,8188,353,7835,210,405,210,-1,2.403,-1,-1,-1,-1,2,Lenet5
2177,5588425964134,0,NVIDIA GeForce RTX 4060 Laptop GPU,39,0,0,8188,353,7835,210,405,210,-1,2.418,-1,-1,-1,-1,2,Lenet5
2178,5589427877424,0,NVIDIA GeForce RTX 4060 Laptop GPU,39,0,0,8188,353,7835,210,405,210,-1,2.448,-1,-1,-1,-1,2,Lenet5
2179,5590429757523,0,NVIDIA GeForce RTX 4060 Laptop GPU,39,0,0,8188,353,7835,210,405,210,-1,2.436,-1,-1,-1,-1,2,Lenet5
2180,5591431671716,0,NVIDIA GeForce RTX 4060 Laptop GPU,39,0,0,8188,353,7835,210,405,210,-1,2.429,-1,-1,-1,-1,2,Lenet5
2181,5592433526334,0,NVIDIA GeForce RTX 4060 Laptop GPU,39,0,0,8188,353,7835,210,405,210,-1,2.429,-1,-1,-1,-1,2,Lenet5
2182,5593435403989,0,NVIDIA GeForce RTX 4060 Laptop GPU,39,0,0,8188,353,7835,210,405,210,-1,2.425,-1,-1,-1,-1,2,Lenet5
2183,5594437318223,0,NVIDIA GeForce RTX 4060 Laptop GPU,39,0,0,8188,353,7835,210,405,210,-1,2.442,-1,-1,-1,-1,2,Lenet5
2184,5595439201459,0,NVIDIA GeForce RTX 4060 Laptop GPU,39,0,0,8188,353,7835,210,405,210,-1,2.435,-1,-1,-1,-1,2,Lenet5
2185,5596440058380,0,NVIDIA GeForce RTX 4060 Laptop GPU,39,0,0,8188,353,7835,210,405,210,-1,2.423,-1,-1,-1,-1,2,Lenet5
2186,5597441928522,0,NVIDIA GeForce RTX 4060 Laptop GPU,39,0,0,8188,353,7835,210,405,210,-1,2.436,-1,-1,-1,-1,2,Lenet5
2187,5598443842218,0,NVIDIA GeForce RTX 4060 Laptop GPU,39,0,0,8188,353,7835,210,405,210,-1,2.434,-1,-1,-1,-1,2,Lenet5
2188,5599445681266,0,NVIDIA GeForce RTX 4060 Laptop GPU,39,0,0,8188,353,7835,210,405,210,-1,2.414,-1,-1,-1,-1,2,Lenet5
2189,5600450008433,0,NVIDIA GeForce RTX 4060 Laptop GPU,39,0,0,8188,353,7835,210,405,210,-1,2.408,-1,-1,-1,-1,2,Lenet5
2190,5601451876231,0,NVIDIA GeForce RTX 4060 Laptop GPU,39,0,0,8188,353,7835,210,405,210,-1,2.394,-1,-1,-1,-1,2,Lenet5
2191,5602453782977,0,NVIDIA GeForce RTX 4060 Laptop GPU,39,0,0,8188,353,7835,210,405,210,-1,2.395,-1,-1,-1,-1,2,Lenet5
2192,5603456107908,0,NVIDIA GeForce RTX 4060 Laptop GPU,39,0,0,8188,353,7835,210,405,210,-1,2.403,-1,-1,-1,-1,2,Lenet5
2193,5604458010950,0,NVIDIA GeForce RTX 4060 Laptop GPU,39,0,0,8188,353,7835,210,405,210,-1,2.408,-1,-1,-1,-1,2,Lenet5
2194,5605459976074,0,NVIDIA GeForce RTX 4060 Laptop GPU,39,0,0,8188,353,7835,210,405,210,-1,2.424,-1,-1,-1,-1,2,Lenet5
2195,5606461899214,0,NVIDIA GeForce RTX 4060 Laptop GPU,39,0,0,8188,353,7835,210,405,210,-1,2.427,-1,-1,-1,-1,2,Lenet5
2196,5607463753383,0,NVIDIA GeForce RTX 4060 Laptop GPU,39,0,0,8188,353,7835,210,405,210,-1,2.44,-1,-1,-1,-1,2,Lenet5
2197,5608465625738,0,NVIDIA GeForce RTX 4060 Laptop GPU,39,0,0,8188,353,7835,210,405,210,-1,2.426,-1,-1,-1,-1,2,Lenet5
2198,5609467543173,0,NVIDIA GeForce RTX 4060 Laptop GPU,39,0,0,8188,353,7835,210,405,210,-1,2.433,-1,-1,-1,-1,2,Lenet5
2199,5610470169150,0,NVIDIA GeForce RTX 4060 Laptop GPU,39,0,0,8188,353,7835,210,405,210,-1,2.487,-1,-1,-1,-1,2,Lenet5
2200,5611471978919,0,NVIDIA GeForce RTX 4060 Laptop GPU,39,0,0,8188,353,7835,210,405,210,-1,2.492,-1,-1,-1,-1,2,Lenet5
2201,5612473891706,0,NVIDIA GeForce RTX 4060 Laptop GPU,39,0,0,8188,353,7835,210,405,210,-1,2.479,-1,-1,-1,-1,2,Lenet5
2202,5613475725092,0,NVIDIA GeForce RTX 4060 Laptop GPU,39,0,0,8188,353,7835,210,405,210,-1,2.492,-1,-1,-1,-1,2,Lenet5
2203,5614477586688,0,NVIDIA GeForce RTX 4060 Laptop GPU,39,0,0,8188,353,7835,210,405,210,-1,2.492,-1,-1,-1,-1,2,Lenet5
2204,5615479966615,0,NVIDIA GeForce RTX 4060 Laptop GPU,39,0,0,8188,353,7835,210,405,210,-1,2.486,-1,-1,-1,-1,2,Lenet5
2205,5616481849865,0,NVIDIA GeForce RTX 4060 Laptop GPU,39,0,0,8188,353,7835,210,405,210,-1,2.437,-1,-1,-1,-1,2,Lenet5
2206,5617483680034,0,NVIDIA GeForce RTX 4060 Laptop GPU,39,0,0,8188,353,7835,210,405,210,-1,2.399,-1,-1,-1,-1,2,Lenet5
2207,5618485550709,0,NVIDIA GeForce RTX 4060 Laptop GPU,39,0,0,8188,353,7835,210,405,210,-1,2.408,-1,-1,-1,-1,2,Lenet5
2208,5619487407265,0,NVIDIA GeForce RTX 4060 Laptop GPU,39,0,0,8188,353,7835,210,405,210,-1,2.425,-1,-1,-1,-1,2,Lenet5
2209,5620489614505,0,NVIDIA GeForce RTX 4060 Laptop GPU,39,0,0,8188,353,7835,210,405,210,-1,2.472,-1,-1,-1,-1,2,Lenet5
2210,5621491529824,0,NVIDIA GeForce RTX 4060 Laptop GPU,39,0,0,8188,353,7835,210,405,210,-1,2.484,-1,-1,-1,-1,2,Lenet5
2211,5622493375760,0,NVIDIA GeForce RTX 4060 Laptop GPU,39,0,0,8188,353,7835,210,405,210,-1,2.484,-1,-1,-1,-1,2,Lenet5
2212,5623495213293,0,NVIDIA GeForce RTX 4060 Laptop GPU,39,0,0,8188,353,7835,210,405,210,-1,2.502,-1,-1,-1,-1,2,Lenet5
2213,5624496088851,0,NVIDIA GeForce RTX 4060 Laptop GPU,39,0,0,8188,353,7835,210,405,210,-1,2.534,-1,-1,-1,-1,2,Lenet5
2214,5625497909003,0,NVIDIA GeForce RTX 4060 Laptop GPU,39,0,0,8188,353,7835,210,405,210,-1,2.536,-1,-1,-1,-1,2,Lenet5
2215,5626499768100,0,NVIDIA GeForce RTX 4060 Laptop GPU,39,0,0,8188,353,7835,210,405,210,-1,2.521,-1,-1,-1,-1,2,Lenet5
2216,5627501619356,0,NVIDIA GeForce RTX 4060 Laptop GPU,39,0,0,8188,353,7835,210,405,210,-1,2.523,-1,-1,-1,-1,2,Lenet5
2217,5628503490584,0,NVIDIA GeForce RTX 4060 Laptop GPU,39,0,0,8188,353,7835,210,405,210,-1,2.521,-1,-1,-1,-1,2,Lenet5
2218,5629505323001,0,NVIDIA GeForce RTX 4060 Laptop GPU,39,0,0,8188,353,7835,210,405,210,-1,2.51,-1,-1,-1,-1,2,Lenet5
2219,5630507252833,0,NVIDIA GeForce RTX 4060 Laptop GPU,39,0,0,8188,353,7835,210,405,210,-1,2.48,-1,-1,-1,-1,2,Lenet5
2220,5631508107133,0,NVIDIA GeForce RTX 4060 Laptop GPU,39,0,0,8188,353,7835,210,405,210,-1,2.492,-1,-1,-1,-1,2,Lenet5
2221,5632509983191,0,NVIDIA GeForce RTX 4060 Laptop GPU,39,0,0,8188,353,7835,210,405,210,-1,2.523,-1,-1,-1,-1,2,Lenet5
2222,5633511825568,0,NVIDIA GeForce RTX 4060 Laptop GPU,39,0,0,8188,353,7835,210,405,210,-1,2.504,-1,-1,-1,-1,2,Lenet5
2223,5634513714943,0,NVIDIA GeForce RTX 4060 Laptop GPU,39,0,0,8188,353,7835,210,405,210,-1,2.489,-1,-1,-1,-1,2,Lenet5
2224,5635518849602,0,NVIDIA GeForce RTX 4060 Laptop GPU,39,0,0,8188,353,7835,210,405,210,-1,2.526,-1,-1,-1,-1,2,Lenet5
2225,5636520100645,0,NVIDIA GeForce RTX 4060 Laptop GPU,39,0,0,8188,353,7835,210,405,210,-1,2.543,-1,-1,-1,-1,2,Lenet5
2226,5637521945969,0,NVIDIA GeForce RTX 4060 Laptop GPU,39,0,0,8188,353,7835,210,405,210,-1,2.508,-1,-1,-1,-1,2,Lenet5
2227,5638523830830,0,NVIDIA GeForce RTX 4060 Laptop GPU,39,0,0,8188,353,7835,210,405,210,-1,2.46,-1,-1,-1,-1,2,Lenet5
2228,5639525734837,0,NVIDIA GeForce RTX 4060 Laptop GPU,39,0,0,8188,353,7835,210,405,210,-1,2.471,-1,-1,-1,-1,2,Lenet5
2229,5640528019904,0,NVIDIA GeForce RTX 4060 Laptop GPU,39,0,0,8188,353,7835,210,405,210,-1,2.485,-1,-1,-1,-1,2,Lenet5
2230,5641529862159,0,NVIDIA GeForce RTX 4060 Laptop GPU,39,0,0,8188,353,7835,210,405,210,-1,2.48,-1,-1,-1,-1,2,Lenet5
2231,5642531689242,0,NVIDIA GeForce RTX 4060 Laptop GPU,39,0,0,8188,353,7835,210,405,210,-1,2.497,-1,-1,-1,-1,2,Lenet5
2232,5643533602515,0,NVIDIA GeForce RTX 4060 Laptop GPU,39,0,0,8188,353,7835,210,405,210,-1,2.523,-1,-1,-1,-1,2,Lenet5
2233,5644535435415,0,NVIDIA GeForce RTX 4060 Laptop GPU,39,0,0,8188,353,7835,210,405,210,-1,2.554,-1,-1,-1,-1,2,Lenet5
2234,5645538378216,0,NVIDIA GeForce RTX 4060 Laptop GPU,39,0,0,8188,353,7835,210,405,210,-1,2.547,-1,-1,-1,-1,2,Lenet5
2235,5646540105505,0,NVIDIA GeForce RTX 4060 Laptop GPU,39,0,0,8188,353,7835,210,405,210,-1,2.565,-1,-1,-1,-1,2,Lenet5
2236,5647541976909,0,NVIDIA GeForce RTX 4060 Laptop GPU,39,0,0,8188,353,7835,210,405,210,-1,2.598,-1,-1,-1,-1,2,Lenet5
2237,5648543812042,0,NVIDIA GeForce RTX 4060 Laptop GPU,39,0,0,8188,353,7835,210,405,210,-1,2.562,-1,-1,-1,-1,2,Lenet5
2238,5649545677655,0,NVIDIA GeForce RTX 4060 Laptop GPU,39,0,0,8188,353,7835,210,405,210,-1,2.534,-1,-1,-1,-1,2,Lenet5
2239,5650548055539,0,NVIDIA GeForce RTX 4060 Laptop GPU,39,0,0,8188,353,7835,210,405,210,-1,2.564,-1,-1,-1,-1,2,Lenet5
2240,5651549903367,0,NVIDIA GeForce RTX 4060 Laptop GPU,39,0,0,8188,353,7835,210,405,210,-1,2.563,-1,-1,-1,-1,2,Lenet5
2241,5652552017326,0,NVIDIA GeForce RTX 4060 Laptop GPU,39,0,0,8188,353,7835,210,405,210,-1,2.561,-1,-1,-1,-1,2,Lenet5
2242,5653553907823,0,NVIDIA GeForce RTX 4060 Laptop GPU,39,0,0,8188,353,7835,210,405,210,-1,2.563,-1,-1,-1,-1,2,Lenet5
2243,5654555845183,0,NVIDIA GeForce RTX 4060 Laptop GPU,39,0,0,8188,353,7835,210,405,210,-1,2.554,-1,-1,-1,-1,2,Lenet5
2244,5655557879885,0,NVIDIA GeForce RTX 4060 Laptop GPU,39,0,0,8188,353,7835,210,405,210,-1,2.575,-1,-1,-1,-1,2,Lenet5
2245,5656559797857,0,NVIDIA GeForce RTX 4060 Laptop GPU,39,0,0,8188,353,7835,210,405,210,-1,2.585,-1,-1,-1,-1,2,Lenet5
2246,5657561746017,0,NVIDIA GeForce RTX 4060 Laptop GPU,39,0,0,8188,353,7835,210,405,210,-1,2.543,-1,-1,-1,-1,2,Lenet5
2247,5658563576765,0,NVIDIA GeForce RTX 4060 Laptop GPU,39,0,0,8188,353,7835,210,405,210,-1,2.502,-1,-1,-1,-1,2,Lenet5
2248,5659565463654,0,NVIDIA GeForce RTX 4060 Laptop GPU,39,0,0,8188,353,7835,210,405,210,-1,2.503,-1,-1,-1,-1,2,Lenet5
2249,5660567383576,0,NVIDIA GeForce RTX 4060 Laptop GPU,39,0,0,8188,353,7835,210,405,210,-1,2.512,-1,-1,-1,-1,2,Lenet5
2250,5661569280230,0,NVIDIA GeForce RTX 4060 Laptop GPU,39,0,0,8188,353,7835,210,405,210,-1,2.534,-1,-1,-1,-1,2,Lenet5
2251,5662571146720,0,NVIDIA GeForce RTX 4060 Laptop GPU,39,0,0,8188,353,7835,210,405,210,-1,2.549,-1,-1,-1,-1,2,Lenet5
2252,5663572099714,0,NVIDIA GeForce RTX 4060 Laptop GPU,39,0,0,8188,353,7835,210,405,210,-1,2.538,-1,-1,-1,-1,2,Lenet5
2253,5664573971664,0,NVIDIA GeForce RTX 4060 Laptop GPU,39,0,0,8188,353,7835,210,405,210,-1,2.523,-1,-1,-1,-1,2,Lenet5
2254,5665575887907,0,NVIDIA GeForce RTX 4060 Laptop GPU,39,0,0,8188,353,7835,210,405,210,-1,2.553,-1,-1,-1,-1,2,Lenet5
2255,5666577720656,0,NVIDIA GeForce RTX 4060 Laptop GPU,39,0,0,8188,353,7835,210,405,210,-1,2.596,-1,-1,-1,-1,2,Lenet5
2256,5667579570308,0,NVIDIA GeForce RTX 4060 Laptop GPU,39,0,0,8188,353,7835,210,405,210,-1,2.587,-1,-1,-1,-1,2,Lenet5
2257,5668581446198,0,NVIDIA GeForce RTX 4060 Laptop GPU,39,0,0,8188,353,7835,210,405,210,-1,2.581,-1,-1,-1,-1,2,Lenet5
2258,5669583309763,0,NVIDIA GeForce RTX 4060 Laptop GPU,39,0,0,8188,353,7835,210,405,210,-1,2.594,-1,-1,-1,-1,2,Lenet5
2259,5670586162490,0,NVIDIA GeForce RTX 4060 Laptop GPU,39,0,0,8188,353,7835,210,405,210,-1,2.568,-1,-1,-1,-1,2,Lenet5
2260,5671588057939,0,NVIDIA GeForce RTX 4060 Laptop GPU,39,0,0,8188,353,7835,210,405,210,-1,2.541,-1,-1,-1,-1,2,Lenet5
2261,5672589924308,0,NVIDIA GeForce RTX 4060 Laptop GPU,39,0,0,8188,353,7835,210,405,210,-1,2.527,-1,-1,-1,-1,2,Lenet5
2262,5673591781865,0,NVIDIA GeForce RTX 4060 Laptop GPU,39,0,0,8188,353,7835,210,405,210,-1,2.541,-1,-1,-1,-1,2,Lenet5
2263,5674593654551,0,NVIDIA GeForce RTX 4060 Laptop GPU,39,0,0,8188,353,7835,210,405,210,-1,2.589,-1,-1,-1,-1,2,Lenet5
2264,5675595481590,0,NVIDIA GeForce RTX 4060 Laptop GPU,39,0,0,8188,353,7835,210,405,210,-1,2.585,-1,-1,-1,-1,2,Lenet5
2265,5676597357905,0,NVIDIA GeForce RTX 4060 Laptop GPU,39,0,0,8188,353,7835,210,405,210,-1,2.54,-1,-1,-1,-1,2,Lenet5
2266,5677599214248,0,NVIDIA GeForce RTX 4060 Laptop GPU,39,0,0,8188,353,7835,210,405,210,-1,2.512,-1,-1,-1,-1,2,Lenet5
2267,5678601151139,0,NVIDIA GeForce RTX 4060 Laptop GPU,39,0,0,8188,353,7835,210,405,210,-1,2.543,-1,-1,-1,-1,2,Lenet5
2268,5679603057561,0,NVIDIA GeForce RTX 4060 Laptop GPU,39,0,0,8188,353,7835,210,405,210,-1,2.565,-1,-1,-1,-1,2,Lenet5
2269,5680604049339,0,NVIDIA GeForce RTX 4060 Laptop GPU,39,0,0,8188,353,7835,210,405,210,-1,2.53,-1,-1,-1,-1,2,Lenet5
2270,5681605911218,0,NVIDIA GeForce RTX 4060 Laptop GPU,39,0,0,8188,353,7835,210,405,210,-1,2.517,-1,-1,-1,-1,2,Lenet5
2271,5682607781677,0,NVIDIA GeForce RTX 4060 Laptop GPU,39,0,0,8188,353,7835,210,405,210,-1,2.545,-1,-1,-1,-1,2,Lenet5
2272,5683609922696,0,NVIDIA GeForce RTX 4060 Laptop GPU,39,0,0,8188,353,7835,210,405,210,-1,2.552,-1,-1,-1,-1,2,Lenet5
2273,5684611785796,0,NVIDIA GeForce RTX 4060 Laptop GPU,39,0,0,8188,353,7835,210,405,210,-1,2.577,-1,-1,-1,-1,2,Lenet5
2274,5685613651595,0,NVIDIA GeForce RTX 4060 Laptop GPU,39,0,0,8188,353,7835,210,405,210,-1,2.612,-1,-1,-1,-1,2,Lenet5
2275,5686615522058,0,NVIDIA GeForce RTX 4060 Laptop GPU,39,0,0,8188,353,7835,210,405,210,-1,2.636,-1,-1,-1,-1,2,Lenet5
2276,5687617357485,0,NVIDIA GeForce RTX 4060 Laptop GPU,39,0,0,8188,353,7835,210,405,210,-1,2.63,-1,-1,-1,-1,2,Lenet5
2277,5688620360690,0,NVIDIA GeForce RTX 4060 Laptop GPU,39,0,0,8188,353,7835,210,405,210,-1,2.569,-1,-1,-1,-1,2,Lenet5
2278,5689622333721,0,NVIDIA GeForce RTX 4060 Laptop GPU,39,0,0,8188,353,7835,210,405,210,-1,2.547,-1,-1,-1,-1,2,Lenet5
2279,5690624208110,0,NVIDIA GeForce RTX 4060 Laptop GPU,39,0,0,8188,353,7835,210,405,210,-1,2.54,-1,-1,-1,-1,2,Lenet5
2280,5691626067304,0,NVIDIA GeForce RTX 4060 Laptop GPU,39,0,0,8188,353,7835,210,405,210,-1,2.53,-1,-1,-1,-1,2,Lenet5
2281,5692627962256,0,NVIDIA GeForce RTX 4060 Laptop GPU,39,0,0,8188,353,7835,210,405,210,-1,2.526,-1,-1,-1,-1,2,Lenet5
2282,5693631011360,0,NVIDIA GeForce RTX 4060 Laptop GPU,39,0,0,8188,353,7835,210,405,210,-1,2.52,-1,-1,-1,-1,2,Lenet5
2283,5694632910974,0,NVIDIA GeForce RTX 4060 Laptop GPU,39,0,0,8188,353,7835,210,405,210,-1,2.509,-1,-1,-1,-1,2,Lenet5
2284,5695634772292,0,NVIDIA GeForce RTX 4060 Laptop GPU,39,0,0,8188,353,7835,210,405,210,-1,2.506,-1,-1,-1,-1,2,Lenet5
2285,5696636614522,0,NVIDIA GeForce RTX 4060 Laptop GPU,39,0,0,8188,353,7835,210,405,210,-1,2.559,-1,-1,-1,-1,2,Lenet5
2286,5697638506421,0,NVIDIA GeForce RTX 4060 Laptop GPU,39,0,0,8188,353,7835,210,405,210,-1,2.593,-1,-1,-1,-1,2,Lenet5
2287,5698640493574,0,NVIDIA GeForce RTX 4060 Laptop GPU,39,0,0,8188,353,7835,210,405,210,-1,2.592,-1,-1,-1,-1,2,Lenet5
2288,5699642368607,0,NVIDIA GeForce RTX 4060 Laptop GPU,39,0,0,8188,353,7835,210,405,210,-1,2.582,-1,-1,-1,-1,2,Lenet5
2289,5700644205634,0,NVIDIA GeForce RTX 4060 Laptop GPU,39,0,0,8188,353,7835,210,405,210,-1,2.58,-1,-1,-1,-1,2,Lenet5
2290,5701646120260,0,NVIDIA GeForce RTX 4060 Laptop GPU,39,0,0,8188,353,7835,210,405,210,-1,2.577,-1,-1,-1,-1,2,Lenet5
2291,5702647977298,0,NVIDIA GeForce RTX 4060 Laptop GPU,39,0,0,8188,353,7835,210,405,210,-1,2.55,-1,-1,-1,-1,2,Lenet5
2292,5703650568118,0,NVIDIA GeForce RTX 4060 Laptop GPU,39,0,0,8188,353,7835,210,405,210,-1,2.55,-1,-1,-1,-1,2,Lenet5
2293,5704652441166,0,NVIDIA GeForce RTX 4060 Laptop GPU,39,0,0,8188,353,7835,210,405,210,-1,2.512,-1,-1,-1,-1,2,Lenet5
2294,5705654318442,0,NVIDIA GeForce RTX 4060 Laptop GPU,39,0,0,8188,353,7835,210,405,210,-1,2.488,-1,-1,-1,-1,2,Lenet5
2295,5706656048947,0,NVIDIA GeForce RTX 4060 Laptop GPU,39,0,0,8188,353,7835,210,405,210,-1,2.501,-1,-1,-1,-1,2,Lenet5
2296,5707657907531,0,NVIDIA GeForce RTX 4060 Laptop GPU,39,0,0,8188,353,7835,210,405,210,-1,2.525,-1,-1,-1,-1,2,Lenet5
2297,5708659730172,0,NVIDIA GeForce RTX 4060 Laptop GPU,39,0,0,8188,353,7835,210,405,210,-1,2.56,-1,-1,-1,-1,2,Lenet5
2298,5709666147597,0,NVIDIA GeForce RTX 4060 Laptop GPU,39,0,0,8188,353,7835,210,405,210,-1,2.523,-1,-1,-1,-1,2,Lenet5
2299,5710668037304,0,NVIDIA GeForce RTX 4060 Laptop GPU,39,0,0,8188,353,7835,210,405,210,-1,2.48,-1,-1,-1,-1,2,Lenet5
2300,5711669910507,0,NVIDIA GeForce RTX 4060 Laptop GPU,39,0,0,8188,353,7835,210,405,210,-1,2.489,-1,-1,-1,-1,2,Lenet5
2301,5712671796915,0,NVIDIA GeForce RTX 4060 Laptop GPU,39,0,0,8188,353,7835,210,405,210,-1,2.533,-1,-1,-1,-1,2,Lenet5
2302,5713673717958,0,NVIDIA GeForce RTX 4060 Laptop GPU,39,0,0,8188,353,7835,210,405,210,-1,2.541,-1,-1,-1,-1,2,Lenet5
2303,5714675822916,0,NVIDIA GeForce RTX 4060 Laptop GPU,39,0,0,8188,353,7835,210,405,210,-1,2.509,-1,-1,-1,-1,2,Lenet5
2304,5715677651319,0,NVIDIA GeForce RTX 4060 Laptop GPU,39,0,0,8188,353,7835,210,405,210,-1,2.468,-1,-1,-1,-1,2,Lenet5
2305,5716679491705,0,NVIDIA GeForce RTX 4060 Laptop GPU,39,0,0,8188,353,7835,210,405,210,-1,2.395,-1,-1,-1,-1,2,Lenet5
2306,5717681385143,0,NVIDIA GeForce RTX 4060 Laptop GPU,39,0,0,8188,353,7835,210,405,210,-1,2.348,-1,-1,-1,-1,2,Lenet5
2307,5718683334391,0,NVIDIA GeForce RTX 4060 Laptop GPU,39,0,0,8188,353,7835,210,405,210,-1,2.375,-1,-1,-1,-1,2,Lenet5
2308,5719685611628,0,NVIDIA GeForce RTX 4060 Laptop GPU,39,0,0,8188,353,7835,210,405,210,-1,2.425,-1,-1,-1,-1,2,Lenet5
2309,5720687532665,0,NVIDIA GeForce RTX 4060 Laptop GPU,39,0,0,8188,353,7835,210,405,210,-1,2.439,-1,-1,-1,-1,2,Lenet5
2310,5721689403027,0,NVIDIA GeForce RTX 4060 Laptop GPU,39,0,0,8188,353,7835,210,405,210,-1,2.44,-1,-1,-1,-1,2,Lenet5
2311,5722691304683,0,NVIDIA GeForce RTX 4060 Laptop GPU,39,0,0,8188,353,7835,210,405,210,-1,2.418,-1,-1,-1,-1,2,Lenet5
2312,5723693124608,0,NVIDIA GeForce RTX 4060 Laptop GPU,39,0,0,8188,353,7835,210,405,210,-1,2.4,-1,-1,-1,-1,2,Lenet5
